date,region,descriptive_house_price,descriptive_monthly_rent,descriptive_gross_yield_pct,model_aligned_observation
2018-01-09,South East,329521.0,,,True
2018-01-10,South East,326923.0,,,True
2018-01-11,South East,325704.0,,,True
2018-01-12,South East,323540.0,,,True
2018-02-01,South East,,928.0,,True
2018-03-01,South East,,929.0,,True
2018-04-01,South East,,930.0,,True
2018-05-01,South East,,930.0,,True
2018-06-01,South East,,931.0,,True
2018-07-01,South East,,932.0,,True
2018-08-01,South East,,933.0,,True
2018-09-01,South East,,933.0,,True
2018-10-01,South East,,934.0,,True
2018-11-01,South East,,935.0,,True
2018-12-01,South East,,936.0,,True
2019-01-01,South East,324657.0,937.0,3.4775986080948673,True
2019-01-02,South East,322509.0,,,True
2019-01-03,South East,319521.0,,,True
2019-01-04,South East,321318.0,,,True
2019-01-05,South East,320650.0,,,True
2019-01-06,South East,323255.0,,,True
2019-01-07,South East,324982.0,,,True
2019-01-08,South East,325154.0,,,True
2019-01-09,South East,326204.0,,,True
2019-01-10,South East,324716.0,,,True
2019-01-11,South East,324631.0,,,True
2019-01-12,South East,323702.0,,,True
2019-02-01,South East,,937.0,,True
2019-03-01,South East,,938.0,,True
2019-04-01,South East,,939.0,,True
2019-05-01,South East,,940.0,,True
2019-06-01,South East,,940.0,,True
2019-07-01,South East,,941.0,,True
2019-08-01,South East,,942.0,,True
2019-09-01,South East,,943.0,,True
2019-10-01,South East,,944.0,,True
2019-11-01,South East,,944.0,,True
2019-12-01,South East,,945.0,,True
2020-01-01,South East,324130.0,946.0,3.4470751825000248,True
2020-01-02,South East,320582.0,,,True
2020-01-03,South East,325604.0,,,True
2020-01-04,South East,327607.0,,,True
2020-01-05,South East,323236.0,,,True
2020-01-06,South East,324453.0,,,True
2020-01-07,South East,328205.0,,,True
2020-01-08,South East,331902.0,,,True
2020-01-09,South East,334430.0,,,True
2020-01-10,South East,334997.0,,,True
2020-01-11,South East,339278.0,,,True
2020-01-12,South East,340233.0,,,True
2020-02-01,South East,,947.0,,True
2020-03-01,South East,,947.0,,True
2020-04-01,South East,,948.0,,True
2020-05-01,South East,,949.0,,True
2020-06-01,South East,,950.0,,True
2020-07-01,South East,,951.0,,True
2020-08-01,South East,,951.0,,True
2020-09-01,South East,,952.0,,True
2020-10-01,South East,,953.0,,True
2020-11-01,South East,,954.0,,True
2020-12-01,South East,,955.0,,True
2021-01-01,South East,337566.0,955.0,3.292500749795869,True
2021-01-02,South East,337619.0,,,True
2021-01-03,South East,342322.0,,,True
2021-01-04,South East,339163.0,,,True
2021-01-05,South East,340283.0,,,True
2021-01-06,South East,354769.0,,,True
2021-01-07,South East,339769.0,,,True
2021-01-08,South East,350795.0,,,True
2021-01-09,South East,361613.0,,,True
2021-01-10,South East,354140.0,,,True
2021-01-11,South East,360386.0,,,True
2021-01-12,South East,362713.0,,,True
2021-02-01,South East,,956.0,,True
2021-03-01,South East,,957.0,,True
2021-04-01,South East,,958.0,,True
2021-05-01,South East,,959.0,,True
2021-06-01,South East,,959.0,,True
2021-07-01,South East,,960.0,,True
2021-08-01,South East,,961.0,,True
2021-09-01,South East,,962.0,,True
2021-10-01,South East,,963.0,,True
2021-11-01,South East,,963.0,,True
2021-12-01,South East,,964.0,,True
2022-01-01,South East,368184.0,965.0,3.042357984910251,True
2022-01-02,South East,367655.0,,,True
2022-01-03,South East,369755.0,,,True
2022-01-04,South East,370658.0,,,True
2022-01-05,South East,376100.0,,,True
2022-01-06,South East,380603.0,,,True
2022-01-07,South East,387054.0,,,True
2022-01-08,South East,390701.0,,,True
2022-01-09,South East,391553.0,,,True
2022-01-10,South East,391862.0,,,True
2022-01-11,South East,389960.0,,,True
2022-01-12,South East,388158.0,,,True
2022-02-01,South East,,966.0,,True
2022-03-01,South East,,967.0,,True
2022-04-01,South East,,967.0,,True
2022-05-01,South East,,968.0,,True
2022-06-01,South East,,969.0,,True
2022-07-01,South East,,970.0,,True
2022-08-01,South East,,971.0,,True
2022-09-01,South East,,971.0,,True
2022-10-01,South East,,972.0,,True
2022-11-01,South East,,973.0,,True
2022-12-01,South East,,974.0,,True
2023-01-01,South East,387727.0,975.0,3.086322900995856,True
2023-01-02,South East,383401.0,,,True
2023-01-03,South East,380362.0,,,True
2023-01-04,South East,379543.0,,,True
2023-01-05,South East,377989.0,,,True
2023-01-06,South East,377848.0,,,True
2023-01-07,South East,381968.0,,,True
2023-01-08,South East,381601.0,,,True
2023-01-09,South East,379338.0,,,True
2023-01-10,South East,377965.0,,,True
2023-01-11,South East,375344.0,,,True
2023-01-12,South East,367572.0,,,True
2023-02-01,South East,,975.0,,True
2023-03-01,South East,,976.0,,True
2023-04-01,South East,,977.0,,True
2023-05-01,South East,,978.0,,True
2023-06-01,South East,,979.0,,True
2023-07-01,South East,,979.0,,True
2023-08-01,South East,,980.0,,True
2023-09-01,South East,,981.0,,True
2023-10-01,South East,,982.0,,True
2023-11-01,South East,,983.0,,True
2023-12-01,South East,,984.0,,True
2024-01-01,South East,369326.0,984.0,3.15473199791019,True
2024-01-02,South East,367789.0,,,False
2024-01-03,South East,366875.0,,,False
2024-01-04,South East,369214.0,,,False
2024-01-05,South East,372808.0,,,False
2024-01-06,South East,373083.0,,,False
2024-01-07,South East,377066.0,,,False
2024-01-08,South East,381897.0,,,False
2024-01-09,South East,380519.0,,,False
2024-01-10,South East,381155.0,,,False
2024-01-11,South East,377413.0,,,False
2024-01-12,South East,378958.0,,,False
2024-02-01,South East,,985.0,,False
2024-03-01,South East,,986.0,,False
2024-04-01,South East,,987.0,,False
2024-05-01,South East,,988.0,,False
2024-06-01,South East,,988.0,,False
2024-07-01,South East,,989.0,,False
2024-08-01,South East,,990.0,,False
2024-09-01,South East,,991.0,,False
2024-10-01,South East,,992.0,,False
2024-11-01,South East,,993.0,,False
2024-12-01,South East,,993.0,,False
2025-01-01,South East,381267.0,,,False
2025-01-02,South East,379898.0,,,False
2025-01-03,South East,382358.0,,,False
2025-01-04,South East,376668.0,,,False
2025-01-05,South East,377264.0,,,False
2025-01-06,South East,380932.0,,,False
2025-01-07,South East,382404.0,,,False
2025-01-08,South East,386374.0,,,False
2025-01-09,South East,382638.0,,,False
2025-01-10,South East,385225.0,,,False
2025-01-11,South East,382798.0,,,False
2025-01-12,South East,378030.0,,,False
2026-01-01,South East,379532.0,,,False
2005-01-01,South West,169711.0,679.0,4.721995597011216,True
2005-01-02,South West,169886.0,,,True
2005-01-03,South West,170230.0,,,True
2005-01-04,South West,170941.0,,,True
2005-01-05,South West,171771.0,,,True
2005-01-06,South West,172333.0,,,True
2005-01-07,South West,174673.0,,,True
2005-01-08,South West,174072.0,,,True
2005-01-09,South West,174544.0,,,True
2005-01-10,South West,174580.0,,,True
2005-01-11,South West,174479.0,,,True
2005-01-12,South West,175463.0,,,True
2005-02-01,South West,,680.0,,True
2005-03-01,South West,,680.0,,True
2005-04-01,South West,,681.0,,True
2005-05-01,South West,,681.0,,True
2005-06-01,South West,,682.0,,True
2005-07-01,South West,,682.0,,True
2005-08-01,South West,,683.0,,True
2005-09-01,South West,,683.0,,True
2005-10-01,South West,,684.0,,True
2005-11-01,South West,,685.0,,True
2005-12-01,South West,,685.0,,True
2006-01-01,South West,174840.0,686.0,4.49640426874514,True
2006-01-02,South West,174072.0,,,True
2006-01-03,South West,177272.0,,,True
2006-01-04,South West,178748.0,,,True
2006-01-05,South West,180567.0,,,True
2006-01-06,South West,182781.0,,,True
2006-01-07,South West,184611.0,,,True
2006-01-08,South West,186791.0,,,True
2006-01-09,South West,187122.0,,,True
2006-01-10,South West,189077.0,,,True
2006-01-11,South West,190479.0,,,True
2006-01-12,South West,191663.0,,,True
2006-02-01,South West,,686.0,,True
2006-03-01,South West,,687.0,,True
2006-04-01,South West,,687.0,,True
2006-05-01,South West,,688.0,,True
2006-06-01,South West,,689.0,,True
2006-07-01,South West,,689.0,,True
2006-08-01,South West,,690.0,,True
2006-09-01,South West,,690.0,,True
2006-10-01,South West,,691.0,,True
2006-11-01,South West,,691.0,,True
2006-12-01,South West,,692.0,,True
2007-01-01,South West,190711.0,693.0,4.16952562875937,True
2007-01-02,South West,192027.0,,,True
2007-01-03,South West,194805.0,,,True
2007-01-04,South West,195621.0,,,True
2007-01-05,South West,198711.0,,,True
2007-01-06,South West,200185.0,,,True
2007-01-07,South West,202786.0,,,True
2007-01-08,South West,204036.0,,,True
2007-01-09,South West,205256.0,,,True
2007-01-10,South West,204266.0,,,True
2007-01-11,South West,204249.0,,,True
2007-01-12,South West,201864.0,,,True
2007-02-01,South West,,693.0,,True
2007-03-01,South West,,694.0,,True
2007-04-01,South West,,694.0,,True
2007-05-01,South West,,695.0,,True
2007-06-01,South West,,695.0,,True
2007-07-01,South West,,696.0,,True
2007-08-01,South West,,697.0,,True
2007-09-01,South West,,697.0,,True
2007-10-01,South West,,698.0,,True
2007-11-01,South West,,698.0,,True
2007-12-01,South West,,699.0,,True
2008-01-01,South West,200690.0,700.0,4.456712246678281,True
2008-01-02,South West,196630.0,,,True
2008-01-03,South West,195161.0,,,True
2008-01-04,South West,196078.0,,,True
2008-01-05,South West,196350.0,,,True
2008-01-06,South West,192614.0,,,True
2008-01-07,South West,191188.0,,,True
2008-01-08,South West,187519.0,,,True
2008-01-09,South West,184041.0,,,True
2008-01-10,South West,179934.0,,,True
2008-01-11,South West,173457.0,,,True
2008-01-12,South West,169172.0,,,True
2008-02-01,South West,,700.0,,True
2008-03-01,South West,,701.0,,True
2008-04-01,South West,,701.0,,True
2008-05-01,South West,,702.0,,True
2008-06-01,South West,,702.0,,True
2008-07-01,South West,,703.0,,True
2008-08-01,South West,,704.0,,True
2008-09-01,South West,,704.0,,True
2008-10-01,South West,,705.0,,True
2008-11-01,South West,,705.0,,True
2008-12-01,South West,,706.0,,True
2009-01-01,South West,167438.0,707.0,4.9178689427711575,True
2009-01-02,South West,167215.0,,,True
2009-01-03,South West,165684.0,,,True
2009-01-04,South West,165385.0,,,True
2009-01-05,South West,168112.0,,,True
2009-01-06,South West,171781.0,,,True
2009-01-07,South West,173667.0,,,True
2009-01-08,South West,175509.0,,,True
2009-01-09,South West,178055.0,,,True
2009-01-10,South West,178549.0,,,True
2009-01-11,South West,179440.0,,,True
2009-01-12,South West,180306.0,,,True
2009-02-01,South West,,707.0,,True
2009-03-01,South West,,708.0,,True
2009-04-01,South West,,708.0,,True
2009-05-01,South West,,709.0,,True
2009-06-01,South West,,709.0,,True
2009-07-01,South West,,710.0,,True
2009-08-01,South West,,711.0,,True
2009-09-01,South West,,711.0,,True
2009-10-01,South West,,712.0,,True
2009-11-01,South West,,712.0,,True
2009-12-01,South West,,713.0,,True
2010-01-01,South West,181839.0,714.0,4.6247618807832565,True
2010-01-02,South West,182535.0,,,True
2010-01-03,South West,181922.0,,,True
2010-01-04,South West,183875.0,,,True
2010-01-05,South West,185803.0,,,True
2010-01-06,South West,186550.0,,,True
2010-01-07,South West,187835.0,,,True
2010-01-08,South West,189327.0,,,True
2010-01-09,South West,188980.0,,,True
2010-01-10,South West,187399.0,,,True
2010-01-11,South West,185013.0,,,True
2010-01-12,South West,183123.0,,,True
2010-02-01,South West,,714.0,,True
2010-03-01,South West,,715.0,,True
2010-04-01,South West,,715.0,,True
2010-05-01,South West,,716.0,,True
2010-06-01,South West,,717.0,,True
2010-07-01,South West,,717.0,,True
2010-08-01,South West,,718.0,,True
2010-09-01,South West,,718.0,,True
2010-10-01,South West,,719.0,,True
2010-11-01,South West,,720.0,,True
2010-12-01,South West,,720.0,,True
2011-01-01,South West,182406.0,721.0,4.744712262289331,True
2011-01-02,South West,181130.0,,,True
2011-01-03,South West,181050.0,,,True
2011-01-04,South West,181691.0,,,True
2011-01-05,South West,180882.0,,,True
2011-01-06,South West,182891.0,,,True
2011-01-07,South West,184599.0,,,True
2011-01-08,South West,185275.0,,,True
2011-01-09,South West,182896.0,,,True
2011-01-10,South West,183152.0,,,True
2011-01-11,South West,182349.0,,,True
2011-01-12,South West,180895.0,,,True
2011-02-01,South West,,721.0,,True
2011-03-01,South West,,722.0,,True
2011-04-01,South West,,723.0,,True
2011-05-01,South West,,723.0,,True
2011-06-01,South West,,724.0,,True
2011-07-01,South West,,724.0,,True
2011-08-01,South West,,725.0,,True
2011-09-01,South West,,726.0,,True
2011-10-01,South West,,726.0,,True
2011-11-01,South West,,727.0,,True
2011-12-01,South West,,727.0,,True
2012-01-01,South West,183323.0,728.0,4.749184163954757,True
2012-01-02,South West,183044.0,,,True
2012-01-03,South West,181525.0,,,True
2012-01-04,South West,184271.0,,,True
2012-01-05,South West,183733.0,,,True
2012-01-06,South West,185129.0,,,True
2012-01-07,South West,186786.0,,,True
2012-01-08,South West,185340.0,,,True
2012-01-09,South West,184995.0,,,True
2012-01-10,South West,185136.0,,,True
2012-01-11,South West,184755.0,,,True
2012-01-12,South West,181353.0,,,True
2012-02-01,South West,,729.0,,True
2012-03-01,South West,,729.0,,True
2012-04-01,South West,,730.0,,True
2012-05-01,South West,,730.0,,True
2012-06-01,South West,,731.0,,True
2012-07-01,South West,,732.0,,True
2012-08-01,South West,,732.0,,True
2012-09-01,South West,,733.0,,True
2012-10-01,South West,,733.0,,True
2012-11-01,South West,,734.0,,True
2012-12-01,South West,,735.0,,True
2013-01-01,South West,183206.0,735.0,4.706789780628833,True
2013-01-02,South West,182642.0,,,True
2013-01-03,South West,183856.0,,,True
2013-01-04,South West,186599.0,,,True
2013-01-05,South West,186128.0,,,True
2013-01-06,South West,186532.0,,,True
2013-01-07,South West,188269.0,,,True
2013-01-08,South West,189653.0,,,True
2013-01-09,South West,191153.0,,,True
2013-01-10,South West,190381.0,,,True
2013-01-11,South West,190595.0,,,True
2013-01-12,South West,191692.0,,,True
2013-02-01,South West,,736.0,,True
2013-03-01,South West,,736.0,,True
2013-04-01,South West,,737.0,,True
2013-05-01,South West,,738.0,,True
2013-06-01,South West,,738.0,,True
2013-07-01,South West,,739.0,,True
2013-08-01,South West,,740.0,,True
2013-09-01,South West,,740.0,,True
2013-10-01,South West,,741.0,,True
2013-11-01,South West,,741.0,,True
2013-12-01,South West,,742.0,,True
2014-01-01,South West,191343.0,743.0,4.472784709628354,True
2014-01-02,South West,192051.0,,,True
2014-01-03,South West,193627.0,,,True
2014-01-04,South West,196976.0,,,True
2014-01-05,South West,196985.0,,,True
2014-01-06,South West,197646.0,,,True
2014-01-07,South West,201750.0,,,True
2014-01-08,South West,204353.0,,,True
2014-01-09,South West,205994.0,,,True
2014-01-10,South West,204759.0,,,True
2014-01-11,South West,203453.0,,,True
2014-01-12,South West,204203.0,,,True
2014-02-01,South West,,743.0,,True
2014-03-01,South West,,744.0,,True
2014-04-01,South West,,744.0,,True
2014-05-01,South West,,745.0,,True
2014-06-01,South West,,746.0,,True
2014-07-01,South West,,746.0,,True
2014-08-01,South West,,747.0,,True
2014-09-01,South West,,748.0,,True
2014-10-01,South West,,748.0,,True
2014-11-01,South West,,749.0,,True
2014-12-01,South West,,749.0,,True
2015-01-01,South West,205460.0,750.0,4.261880777260192,True
2015-01-02,South West,202730.0,,,True
2015-01-03,South West,204718.0,,,True
2015-01-04,South West,207065.0,,,True
2015-01-05,South West,207988.0,,,True
2015-01-06,South West,210000.0,,,True
2015-01-07,South West,212376.0,,,True
2015-01-08,South West,215432.0,,,True
2015-01-09,South West,216615.0,,,True
2015-01-10,South West,216413.0,,,True
2015-01-11,South West,218598.0,,,True
2015-01-12,South West,218950.0,,,True
2015-02-01,South West,,751.0,,True
2015-03-01,South West,,751.0,,True
2015-04-01,South West,,752.0,,True
2015-05-01,South West,,752.0,,True
2015-06-01,South West,,753.0,,True
2015-07-01,South West,,754.0,,True
2015-08-01,South West,,754.0,,True
2015-09-01,South West,,755.0,,True
2015-10-01,South West,,756.0,,True
2015-11-01,South West,,756.0,,True
2015-12-01,South West,,757.0,,True
2016-01-01,South West,218652.0,758.0,4.042207756152707,True
2016-01-02,South West,219595.0,,,True
2016-01-03,South West,225467.0,,,True
2016-01-04,South West,219704.0,,,True
2016-01-05,South West,223257.0,,,True
2016-01-06,South West,225556.0,,,True
2016-01-07,South West,227453.0,,,True
2016-01-08,South West,228579.0,,,True
2016-01-09,South West,228885.0,,,True
2016-01-10,South West,227406.0,,,True
2016-01-11,South West,228886.0,,,True
2016-01-12,South West,228054.0,,,True
2016-02-01,South West,,758.0,,True
2016-03-01,South West,,759.0,,True
2016-04-01,South West,,759.0,,True
2016-05-01,South West,,760.0,,True
2016-06-01,South West,,761.0,,True
2016-07-01,South West,,761.0,,True
2016-08-01,South West,,762.0,,True
2016-09-01,South West,,763.0,,True
2016-10-01,South West,,763.0,,True
2016-11-01,South West,,764.0,,True
2016-12-01,South West,,764.0,,True
2017-01-01,South West,230507.0,765.0,3.882144164953099,True
2017-01-02,South West,230810.0,,,True
2017-01-03,South West,229946.0,,,True
2017-01-04,South West,232109.0,,,True
2017-01-05,South West,234080.0,,,True
2017-01-06,South West,236500.0,,,True
2017-01-07,South West,240231.0,,,True
2017-01-08,South West,241705.0,,,True
2017-01-09,South West,240679.0,,,True
2017-01-10,South West,242236.0,,,True
2017-01-11,South West,240656.0,,,True
2017-01-12,South West,240621.0,,,True
2017-02-01,South West,,766.0,,True
2017-03-01,South West,,766.0,,True
2017-04-01,South West,,767.0,,True
2017-05-01,South West,,768.0,,True
2017-06-01,South West,,768.0,,True
2017-07-01,South West,,769.0,,True
2017-08-01,South West,,770.0,,True
2017-09-01,South West,,770.0,,True
2017-10-01,South West,,771.0,,True
2017-11-01,South West,,771.0,,True
2017-12-01,South West,,772.0,,True
2018-01-01,South West,243733.0,773.0,3.7798354468189097,True
2018-01-02,South West,242054.0,,,True
2018-01-03,South West,241882.0,,,True
2018-01-04,South West,241533.0,,,True
2018-01-05,South West,242381.0,,,True
2018-01-06,South West,243801.0,,,True
2018-01-07,South West,247941.0,,,True
2018-01-08,South West,249459.0,,,True
